식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,영양성분함량기준량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),출처코드,출처명,식품중량,업체명,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자,제공기관코드,제공기관명
D202-110000000-0019,케이크_그린티 롤케이크,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02110,케이크,0211000,해당없음,021100000,해당없음,00,해당없음,100g,325,,6.67,,,,20.44,,,,,,95,,,,,,,,,,13.45,,3,식품의약품안전처,100g,카페띠아모,2,수집,2022-07-04,2024-04-16,1471000,식품의약품안전처
D202-110000000-0020,케이크_까망베르치즈 케이크 1호,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02110,케이크,0211000,해당없음,021100000,해당없음,00,해당없음,100g,267,,5.83,,,,25.17,,,,,,241,,,,,,,,,,7.67,,3,식품의약품안전처,600g,커피빈,2,수집,2022-07-19,2024-04-16,1471000,식품의약품안전처
D202-110000000-0021,케이크_까망베르치즈 케이크 2호,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02110,케이크,0211000,해당없음,021100000,해당없음,00,해당없음,100g,267,,5.9,,,,25.1,,,,,,241,,,,,,,,,,7.6,,3,식품의약품안전처,1000g,커피빈,2,수집,2022-07-19,2024-04-16,1471000,식품의약품안전처
D202-110000000-0022,케이크_까망베르 케이크 (조각),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02110,케이크,0211000,해당없음,021100000,해당없음,00,해당없음,100g,321,,5.33,,,,24,,,,,,203,,,,,,,,,,10.67,,3,식품의약품안전처,75g,따삐오,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-110000000-0023,케이크_너트 브라우니,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02110,케이크,0211000,해당없음,021100000,해당없음,00,해당없음,100g,449,,5.88,25.88,,48.24,41.18,,,,,,52,,,,,,,,,101.18,7.06,0,3,식품의약품안전처,85g,공차,2,수집,2022-06-22,2024-04-16,1471000,식품의약품안전처
D202-110000000-0024,케이크_녹차바스크치즈 케이크,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02110,케이크,0211000,해당없음,021100000,해당없음,00,해당없음,100g,363,,5.26,,,,21.05,,,,,,147,,,,,,,,,,12.11,,3,식품의약품안전처,38g,마리웨일237,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-110000000-0025,케이크_녹차티라미수 케이크,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02110,케이크,0211000,해당없음,021100000,해당없음,00,해당없음,100g,289,,3.96,,,,5.94,,,,,,81,,,,,,,,,,10.99,,3,식품의약품안전처,101g,망원동티라미수,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-110000000-0026,케이크_뉴욕 치즈 케이크,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02110,케이크,0211000,해당없음,021100000,해당없음,00,해당없음,100g,347,,4.72,,,,19.81,,,,,,178,,,,,,,,,,12.17,,3,식품의약품안전처,106g,할리스,2,수집,2022-07-11,2024-04-16,1471000,식품의약품안전처
D202-110000000-0027,케이크_뉴욕슈치즈 케이크 (조각),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02110,케이크,0211000,해당없음,021100000,해당없음,00,해당없음,100g,374,,7.1,,,,17.9,,,,,,187,,,,,,,,,,18.4,,3,식품의약품안전처,173g,롤링핀,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-110000000-0028,케이크_뉴욕치즈 케이크 (조각),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02110,케이크,0211000,해당없음,021100000,해당없음,00,해당없음,100g,353,,8,,,,18.67,,,,,,213,,,,,,,,,,12,,3,식품의약품안전처,75g,따삐오,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-110000000-0029,케이크_뉴욕치즈 케이크,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02110,케이크,0211000,해당없음,021100000,해당없음,00,해당없음,100g,340,,5.4,,,,15.7,,,,,,212,,,,,,,,,,14.7,,3,식품의약품안전처,720g,롤링핀,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-109000000-0014,카스텔라_폭신한 생크림 카스텔라,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02109,카스텔라,0210900,해당없음,021090000,해당없음,00,해당없음,100g,355,,5.45,,,,16.36,,,,,,273,,,,,,,,,,9.09,,3,식품의약품안전처,110g,파스쿠찌,2,수집,2022-07-11,2024-04-16,1471000,식품의약품안전처
D202-109000000-0015,카스텔라_폭탄 카스테라,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02109,카스텔라,0210900,해당없음,021090000,해당없음,00,해당없음,100g,352,,33.33,,,,33.33,,,,,,133,,,,,,,,,,5,,3,식품의약품안전처,120g,커피에반하다,2,수집,2022-07-11,2024-04-16,1471000,식품의약품안전처
D202-109000000-0016,카스텔라_플레인 카스테라,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02109,카스텔라,0210900,해당없음,021090000,해당없음,00,해당없음,100g,368,,4.23,,,,30.28,,,,,,151,,,,,,,,,,7.75,,3,식품의약품안전처,142g,요거프레소,2,수집,2022-07-04,2024-04-16,1471000,식품의약품안전처
D202-109000000-0017,카스텔라_후레쉬카스텔라,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02109,카스텔라,0210900,해당없음,021090000,해당없음,00,해당없음,100g,337,,6,,,,27,,,,,,170,,,,,,,,,,9,,3,식품의약품안전처,220g,따삐오,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-109000000-0018,카스텔라_생크림 카스테라,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02109,카스텔라,0210900,해당없음,021090000,해당없음,00,해당없음,100g,352,,6.67,,,,33.33,,,,,,133,,,,,,,,,,5,,3,식품의약품안전처,120g,카페게이트,2,수집,2023-06-30,2024-04-16,1471000,식품의약품안전처
D202-109000000-0019,카스텔라_생크림 카스텔라,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02109,카스텔라,0210900,해당없음,021090000,해당없음,00,해당없음,100g,349,,5.36,20.54,,35.71,21.43,,,,,,250,,,,,,,,,168.75,9.82,0.09,3,식품의약품안전처,112g,던킨도너츠,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-109000000-0020,카스텔라_우유생크림 카스테라,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02109,카스텔라,0210900,해당없음,021090000,해당없음,00,해당없음,100g,329,,5.71,18.1,,37.14,21.9,,,,,,210,,,,,,,,,100,6.67,0,3,식품의약품안전처,105g,파리바게뜨,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-109000000-0021,카스텔라_우유크림카스테라,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02109,카스텔라,0210900,해당없음,021090000,해당없음,00,해당없음,100g,352,,6.67,,,,33.33,,,,,,133,,,,,,,,,,5,,3,식품의약품안전처,120g,더벤티,2,수집,2023-06-22,2024-04-16,1471000,식품의약품안전처
D202-110000000-0001,케이크_11겹 작은 바움쿠헨 케이크,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02110,케이크,0211000,해당없음,021100000,해당없음,00,해당없음,100g,357,,5.71,,,,25.71,,,,,,57,,,,,,,,,,5.71,,3,식품의약품안전처,35g,파스쿠찌,2,수집,2022-07-11,2024-04-16,1471000,식품의약품안전처
D202-110000000-0002,케이크_ITS 스윗콘 케이크,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02110,케이크,0211000,해당없음,021100000,해당없음,00,해당없음,100g,255,,5.04,,,,17.05,,,,,,45,,,,,,,,,,1.94,,3,식품의약품안전처,258g,파스쿠찌,2,수집,2022-07-11,2024-04-16,1471000,식품의약품안전처
D202-110000000-0003,케이크_ITS 티라미수 케이크,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02110,케이크,0211000,해당없음,021100000,해당없음,00,해당없음,100g,295,,4.17,,,,12.08,,,,,,80,,,,,,,,,,12.92,,3,식품의약품안전처,240g,파스쿠찌,2,수집,2022-07-11,2024-04-16,1471000,식품의약품안전처
D202-110000000-0004,케이크_The 촉촉 초콜릿 생크 림케이크,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02110,케이크,0211000,해당없음,021100000,해당없음,00,해당없음,100g,386,,5.83,,,,21.67,,,,,,122,,,,,,,,,,14.17,,3,식품의약품안전처,120g,스타벅스,2,수집,2022-06-24,2024-04-16,1471000,식품의약품안전처
D202-110000000-0005,케이크_TWG밀크티파운드 케이크,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02110,케이크,0211000,해당없음,021100000,해당없음,00,해당없음,100g,370,,4.35,,,,24.64,,,,,,87,,,,,,,,,,8.7,,3,식품의약품안전처,69g,투썸플레이스,2,수집,2022-07-12,2024-04-16,1471000,식품의약품안전처
D202-110000000-0006,케이크_가나슈초콜릿 케이크 (조각),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02110,케이크,0211000,해당없음,021100000,해당없음,00,해당없음,100g,350,,4.44,26.67,,41.11,11.11,,,,,,83,,,,,,,,,61.11,4.56,0,3,식품의약품안전처,90g,파리바게뜨,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-110000000-0007,케이크_갸또쇼콜라 케이크,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02110,케이크,0211000,해당없음,021100000,해당없음,00,해당없음,100g,349,,4.64,,,,24.36,,,,,,244,,,,,,,,,,3.27,,3,식품의약품안전처,110g,커피베이,2,수집,2022-07-08,2024-04-16,1471000,식품의약품안전처
D202-110000000-0008,케이크_고구마건포도롤 케이크,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02110,케이크,0211000,해당없음,021100000,해당없음,00,해당없음,100g,335,,8,,,,14,,,,,,400,,,,,,,,,,3.8,,3,식품의약품안전처,265g,파리바게뜨,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-110000000-0009,케이크_고구마무스 케이크,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02110,케이크,0211000,해당없음,021100000,해당없음,00,해당없음,100g,244,,3.33,,,,12.22,,,,,,43,,,,,,,,,,8.89,,3,식품의약품안전처,90g,토프레소,2,수집,2022-07-11,2024-04-16,1471000,식품의약품안전처
D202-110000000-0010,케이크_고구마밀크생크림 케이크,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02110,케이크,0211000,해당없음,021100000,해당없음,00,해당없음,100g,243,,4.45,,,,27.94,,,,,,43,,,,,,,,,,1.61,,3,식품의약품안전처,1056g,투썸플레이스,2,수집,2022-07-12,2024-04-16,1471000,식품의약품안전처
D202-108000000-0025,치즈빵_카스타드화이트치즈볼 (3개입),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,336,,4.44,,,,13.89,,,,,,350,,,,,,,,,,8.33,,3,식품의약품안전처,180g,파리바게뜨,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-108000000-0026,치즈빵_카스타드화이트치즈볼 (4개입),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,338,,4.58,,,,13.75,,,,,,350,,,,,,,,,,8.33,,3,식품의약품안전처,240g,파리바게뜨,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-108000000-0027,치즈빵_카스타드화이트치즈볼 (5개입),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,337,,4.67,,,,14,,,,,,363,,,,,,,,,,8.33,,3,식품의약품안전처,300g,파리바게뜨,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-108000000-0028,치즈빵_카스타드화이트치즈볼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,333,,5,,,,13.33,,,,,,350,,,,,,,,,,8.33,,3,식품의약품안전처,60g,파리바게뜨,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-108000000-0029,치즈빵_크랜베리애플크림치즈,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,299,,6.1,,,,10.98,,,,,,317,,,,,,,,,,7.32,,3,식품의약품안전처,82g,뚜레쥬르,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-108000000-0030,치즈빵_크림치즈 살라망드,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,371,,7.78,,,,22.59,,,,,,191,,,,,,,,,,12.96,,3,식품의약품안전처,270g,롤링핀,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-108000000-0031,치즈빵_크림치즈월넛 브레드,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,376,,8.48,,,,10.91,,,,,,418,,,,,,,,,,9.09,,3,식품의약품안전처,165g,뚜레쥬르,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-108000000-0032,치즈빵_크림치즈호두빵,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,328,,9.44,,,,10,,,,,,350,,,,,,,,,,7.78,,3,식품의약품안전처,180g,파리바게뜨,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-108000000-0033,치즈빵_트리플 치즈,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,266,,10.7,,,,3.26,,,,,,502,,,,,,,,,,4.19,,3,식품의약품안전처,215g,롤링핀,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-108000000-0034,치즈빵_파르메산,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,298,,1.21,,,,9.7,,,,,,341,,,,,,,,,,5.45,,3,식품의약품안전처,165g,롤링핀,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-108000000-0036,치즈빵_한조각씩크림치즈호두빵,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,367,,10,,,,7,,,,,,341,,,,,,,,,,7,,3,식품의약품안전처,175g,따삐오,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-108000000-0037,치즈빵_햄치즈조리빵,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,350,,8.57,,,,10,,,,,,386,,,,,,,,,,5.57,,3,식품의약품안전처,70g,파리바게뜨,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-108000000-0038,치즈빵_화이트치즈볼 (1개입),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,357,,5.71,,,,14.29,,,,,,514,,,,,,,,,,7.71,,3,식품의약품안전처,35g,파리바게뜨,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-108000000-0039,치즈빵_화이트치즈볼 (2개입),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,364,,4.29,,,,14.29,,,,,,529,,,,,,,,,,7.14,,3,식품의약품안전처,70g,파리바게뜨,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-108000000-0040,치즈빵_화이트치즈볼 (3개입),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,362,,4.76,,,,14.29,,,,,,524,,,,,,,,,,7.62,,3,식품의약품안전처,105g,파리바게뜨,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-108000000-0041,치즈빵_화이트치즈볼 (4개입),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,364,,5,,,,14.29,,,,,,529,,,,,,,,,,7.86,,3,식품의약품안전처,140g,파리바게뜨,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-108000000-0042,치즈빵_화이트치즈볼 (5개입),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,363,,5.14,,,,14.29,,,,,,526,,,,,,,,,,7.43,,3,식품의약품안전처,175g,파리바게뜨,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-108000000-0043,치즈빵_후라잉치즈감자볼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,336,,3.45,,,,6.9,,,,,,328,,,,,,,,,,7.59,,3,식품의약품안전처,58g,뚜레쥬르,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-108000000-0006,치즈빵_모짜렐라 치즈볼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,321,,10.71,,,,14.29,,,,,,532,,,,,,,,,,5,,3,식품의약품안전처,28g,송사부수제쌀고로케,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-108000000-0007,치즈빵_모찌모찌치즈스틱,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,367,,3,,,,6.67,,,,,,433,,,,,,,,,,3.33,,3,식품의약품안전처,30g,파리바게뜨,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
D202-108000000-0008,치즈빵_미니크림치즈호두빵 (8개입),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02108,치즈빵,0210800,해당없음,021080000,해당없음,00,해당없음,100g,333,,10,,,,10,,,,,,350,,,,,,,,,,8,,3,식품의약품안전처,30g,파리바게뜨,2,수집,2022-10-30,2024-04-16,1471000,식품의약품안전처
